"DH - Emitente Doc.Origem";;"Recolhedor Doc.";;"Documento Hábil";"DH - Dia Transação";"DH - Doc. Origem";"DH - Observação";"DH - Processo";"DH - Valor Doc.Origem";"Compromisso";"DH - Valor";"DARF - Valor Base Cálculo";"DARF - Valor Total";"DARF - Receita";;"Realizado"
"37979739000105";"MONEY TURISMO EIRELI";"07575651002950";"GOL LINHAS AEREAS S.A.";"153080152332023NP000047";"27/11/2023";"272907";"Fatura n. 272907, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, no mês de OUTUBRO/2023, conforme contrato 11/2019.";"23076.114436/2023-27";"106095,72";"104978577";"106095,72";"17694,5";"176,94";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"1.027,83"
"37979739000105";"MONEY TURISMO EIRELI";"07575651002950";"GOL LINHAS AEREAS S.A.";"153080152332023NP000049";"27/11/2023";"273593";"Fatura n. 273593, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, NOVEMBRO/2023, conforme contrato 11/2019.";"23076.116165/2023-98";"2358,33";"105212071";"2358,33";"957,69";"22,98";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"54,08"
"37979739000105";"MONEY TURISMO EIRELI";"07575651002950";"GOL LINHAS AEREAS S.A.";"153080152332023NP000049";"27/11/2023";"273593";"Fatura n. 273593, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, NOVEMBRO/2023, conforme contrato 11/2019.";"23076.116165/2023-98";"2358,33";"105212072";"2358,33";"957,69";"9,58";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"22,54"
"37979739000105";"MONEY TURISMO EIRELI";"15559082000186";"INFRAMERICA CONCESSIONARIA DO AEROPORTO DE BRASILIA S/";"153080152332023NP000030";"27/11/2023";"271583";"Fatura n. 271583 referente a passagens aéreas e serviço de agenciamento de viagens nacionais conforme contrato 11/2019.";"23076.102963/2023-77";"4011,91";"104090833";"4011,91";"29,51";"2,08";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"12,50"
"37979739000105";"MONEY TURISMO EIRELI";"15559082000186";"INFRAMERICA CONCESSIONARIA DO AEROPORTO DE BRASILIA S/";"153080152332023NP000043";"27/11/2023";"272903";"Fatura n. 272903, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, trecho BSB/REC e REC/BSB, no mês de OUTUBRO/2023, conforme contrato 11/2019. (Nota de Detalhamento de Crédito Nº 032/2023 - DCCAc (TED 8576/2019 - PROFHISTÓRIA ¿ CAPES) \17023";"23076.112789/2023-70";"1801,07";"104885106";"1801,07";"29,51";"2,08";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"5,79"
"37979739000105";"MONEY TURISMO EIRELI";"15559082000186";"INFRAMERICA CONCESSIONARIA DO AEROPORTO DE BRASILIA S/";"153080152332023NP000045";"20/11/2023";"272911";"Fatura n. 272911, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, trecho BSB/REC e REC/BSB, no mês de OUTUBRO/2023, conforme contrato 11/2019.";"23076.114518/2023-44";"1735,9";"104975423";"1735,9";"29,51";"2,08";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"5,80"
"37979739000105";"MONEY TURISMO EIRELI";"15559082000186";"INFRAMERICA CONCESSIONARIA DO AEROPORTO DE BRASILIA S/";"153080152332023NP000047";"27/11/2023";"272907";"Fatura n. 272907, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, no mês de OUTUBRO/2023, conforme contrato 11/2019.";"23076.114436/2023-27";"106095,72";"104978578";"106095,72";"29,51";"2,08";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"233,45"
"37979739000105";"MONEY TURISMO EIRELI";"15559082000186";"INFRAMERICA CONCESSIONARIA DO AEROPORTO DE BRASILIA S/";"153080152332023NP000047";"27/11/2023";"272907";"Fatura n. 272907, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, no mês de OUTUBRO/2023, conforme contrato 11/2019.";"23076.114436/2023-27";"106095,72";"104978578";"106095,72";"59,02";"4,16";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"233,45"
"37979739000105";"MONEY TURISMO EIRELI";"14639720000106";"INFRAMERICA CONCESSIONARIA DO AEROPORTO DE SAO GONCALO";"153080152332023NP000047";"27/11/2023";"272907";"Fatura n. 272907, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, no mês de OUTUBRO/2023, conforme contrato 11/2019.";"23076.114436/2023-27";"106095,72";"104978578";"106095,72";"36,27";"2,56";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"233,45"
"37979739000105";"MONEY TURISMO EIRELI";"33013988000182";"SOCIETE AIR FRANCE";"153080152332023NP000041";"14/11/2023";"272901";"Fatura n. 272901 referente a passagens aéreas e serviço de agenciamento de viagens internacionais conforme contrato 11/2019.";"23076.112576/2023-98";"10467,3";"104832672";"10467,3";"100";"2,4";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2,40"
"37979739000105";"MONEY TURISMO EIRELI";"33013988000182";"SOCIETE AIR FRANCE";"153080152332023NP000041";"14/11/2023";"272901";"Fatura n. 272901 referente a passagens aéreas e serviço de agenciamento de viagens internacionais conforme contrato 11/2019.";"23076.112576/2023-98";"10467,3";"104832673";"10467,3";"100";"1";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"1,00"
"37979739000105";"MONEY TURISMO EIRELI";"02012862001131";"TAM LINHAS AEREAS S/A.";"153080152332023NP000030";"27/11/2023";"271583";"Fatura n. 271583 referente a passagens aéreas e serviço de agenciamento de viagens nacionais conforme contrato 11/2019.";"23076.102963/2023-77";"4011,91";"104090831";"4011,91";"2405,8";"57,74";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"92,03"
"37979739000105";"MONEY TURISMO EIRELI";"02012862001131";"TAM LINHAS AEREAS S/A.";"153080152332023NP000030";"27/11/2023";"271583";"Fatura n. 271583 referente a passagens aéreas e serviço de agenciamento de viagens nacionais conforme contrato 11/2019.";"23076.102963/2023-77";"4011,91";"104090832";"4011,91";"2405,8";"24,06";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"38,35"
"37979739000105";"MONEY TURISMO EIRELI";"02012862001131";"TAM LINHAS AEREAS S/A.";"153080152332023NP000040";"09/11/2023";"267688";"Fatura n. 267688, referente a passagens aéreas e serviço de agenciamento de viagens nacionais conforme contrato 11/2019.NATUREZA DA DESPESA PARA EFD-REINF: PASSAGENS AÉREAS \17023";"23076.103867/2023-16";"3114,27";"104215914";"3114,27";"745,9";"17,9";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"72,31"
"37979739000105";"MONEY TURISMO EIRELI";"02012862001131";"TAM LINHAS AEREAS S/A.";"153080152332023NP000040";"09/11/2023";"267688";"Fatura n. 267688, referente a passagens aéreas e serviço de agenciamento de viagens nacionais conforme contrato 11/2019.NATUREZA DA DESPESA PARA EFD-REINF: PASSAGENS AÉREAS \17023";"23076.103867/2023-16";"3114,27";"104215915";"3114,27";"745,9";"7,46";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"30,13"
"37979739000105";"MONEY TURISMO EIRELI";"02012862001131";"TAM LINHAS AEREAS S/A.";"153080152332023NP000043";"27/11/2023";"272903";"Fatura n. 272903, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, trecho BSB/REC e REC/BSB, no mês de OUTUBRO/2023, conforme contrato 11/2019. (Nota de Detalhamento de Crédito Nº 032/2023 - DCCAc (TED 8576/2019 - PROFHISTÓRIA ¿ CAPES) \17023";"23076.112789/2023-70";"1801,07";"104885107";"1801,07";"1718,8";"41,25";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"41,25"
"37979739000105";"MONEY TURISMO EIRELI";"02012862001131";"TAM LINHAS AEREAS S/A.";"153080152332023NP000043";"27/11/2023";"272903";"Fatura n. 272903, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, trecho BSB/REC e REC/BSB, no mês de OUTUBRO/2023, conforme contrato 11/2019. (Nota de Detalhamento de Crédito Nº 032/2023 - DCCAc (TED 8576/2019 - PROFHISTÓRIA ¿ CAPES) \17023";"23076.112789/2023-70";"1801,07";"104885108";"1801,07";"1718,8";"17,19";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"17,19"
"37979739000105";"MONEY TURISMO EIRELI";"02012862001131";"TAM LINHAS AEREAS S/A.";"153080152332023NP000047";"27/11/2023";"272907";"Fatura n. 272907, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, no mês de OUTUBRO/2023, conforme contrato 11/2019.";"23076.114436/2023-27";"106095,72";"104978576";"106095,72";"27024,5";"648,59";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.466,81"
"37979739000105";"MONEY TURISMO EIRELI";"02012862001131";"TAM LINHAS AEREAS S/A.";"153080152332023NP000047";"27/11/2023";"272907";"Fatura n. 272907, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, no mês de OUTUBRO/2023, conforme contrato 11/2019.";"23076.114436/2023-27";"106095,72";"104978577";"106095,72";"27024,5";"270,24";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"1.027,83"
"37979739000105";"MONEY TURISMO EIRELI";"02012862001131";"TAM LINHAS AEREAS S/A.";"153080152332023NP000049";"27/11/2023";"273593";"Fatura n. 273593, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, NOVEMBRO/2023, conforme contrato 11/2019.";"23076.116165/2023-98";"2358,33";"105212071";"2358,33";"1295,9";"31,1";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"54,08"
"37979739000105";"MONEY TURISMO EIRELI";"02012862001131";"TAM LINHAS AEREAS S/A.";"153080152332023NP000049";"27/11/2023";"273593";"Fatura n. 273593, referente a passagens aéreas e serviço de agenciamento de viagens nacionais, NOVEMBRO/2023, conforme contrato 11/2019.";"23076.116165/2023-98";"2358,33";"105212072";"2358,33";"1295,9";"12,96";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"22,54"
"05111625000144";"MOVENORD - MOVEIS DO NORDESTE LTDA";"05111625000144";"MOVENORD - MOVEIS DO NORDESTE LTDA";"156661152332023NP000066";"01/11/2023";"24276";"AQUISIÇÃO DE DUAS MESAS PARA ATENDER DEMANDA DO CCM - UFPE - DANFE NR. 24276  \17009";"23076.082296/2023-45";"1200";"104516585";"1200";"1200";"70,2";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"70,20"
"12805036000121";"MULTCOM CONSTRUTORA LTDA";"12805036000121";"MULTCOM CONSTRUTORA LTDA";"153095152332023NP000311";"14/11/2023";"836";"Contrato 72/2022,MULTICOM CONSTRUTORA LTDA";"23076.112322/2023-69";"27507,17";"104839227";"27507,17";"27507,17";"1609,17";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"1.609,17"
"12805036000121";"MULTCOM CONSTRUTORA LTDA";"12805036000121";"MULTCOM CONSTRUTORA LTDA";"153095152332023NP000418";"28/11/2023";"835";"NFS-e 835 referente à 1a medição do 3º termo aditivo dos serviços de reforma de cobertura do Centro de Artes e Comunicação do Campus Recife/UFPE, conforme contrato 72/2022, vigente até 03/02/2024, no período de  26/06/2023 a 25/07/2023 (CEI da obra: 90.013.44651/78) \17004";"23076.112291/2023-33";"246677,04";"104853747";"246677,04";"246677,04";"14430,61";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"14.430,61"
"22566069000110";"N L MONTEIRO DA SILVA COMERCIAL LTDA";"22566069000110";"N L MONTEIRO DA SILVA COMERCIAL LTDA";"153355152332023NP000060";"27/11/2023";"2301";"AQUISIÇÃO DE AÇÚCAR E ADOÇANTE PARA O CIN-UFPE - DANFE NR. 2301 \17001";"23076.103346/2023-18";"553,95";"104949399";"553,95";"553,95";"32,4";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"32,40"
"31731853000127";"NEW LINE SOLUCOES CORPORATIVAS LTDA";"31731853000127";"NEW LINE SOLUCOES CORPORATIVAS LTDA";"153088152332023NP000229";"28/11/2023";"1111";"Pgto do(s) Instr.(s) de Cobrança(s) núm.(s): 1111, Contrato nº: 2023NE000124  - 31.731.853/0001-27 - NEW LINE SOLUCOES CORPORATIVAS LTDA, Proc.(s) núm.(s): 23076.085177/2023-52, do(s) fornecimento(s)/serviço(s) prestado(s) ao(s) mês(es): 10/2023./17009";"23076.085177/2023-52";"7700";"104980994";"7700";"7700";"450,45";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"450,45"
"18301321000191";"NEX LOCACOES E SERVICOS SOCIEDADE UNIPESSOAL LTDA";"18301321000191";"NEX LOCACOES E SERVICOS SOCIEDADE UNIPESSOAL LTDA";"153095152332023NP000417";"14/11/2023";"165";"NFS-e nº 165 prestação de serviços de controle de almoxarifado e apoio à administração de materiais para o almoxarifado (Supervisor e Almoxarife) da Superintendência de Infraestrutura da Universidade Federal de Pernambuco,Campus Recife, no mês de OUTUBRO/2023, conforme Contrato 43/2023, vigente até 19/07/2024.\17033.";"23076.108788/2023-39";"9029,25";"104833171";"9029,25";"9029,25";"853,26";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"853,26"
"18301321000191";"NEX LOCACOES E SERVICOS SOCIEDADE UNIPESSOAL LTDA";"18301321000191";"NEX LOCACOES E SERVICOS SOCIEDADE UNIPESSOAL LTDA";"153409152332023NP000286";"16/11/2023";"159";"NFS-e nº 159 referente à prestação de serviços de copeiragem (03 copeiros) para o Gabinete do Reitor (UFPE), realizados no mês de SETEMBRO/2023, conforme Contrato 34/2023. \17033.";"23076.102183/2023-88";"9006,63";"104366010";"9006,63";"9006,63";"851,13";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"851,13"
"00437311000112";"PORTENTO CONSTRUCOES LTDA";"00437311000112";"PORTENTO CONSTRUCOES LTDA";"153409152332023NP000292";"06/11/2023";"3004";"Fatura nº 3004 referente a locação de veículos nos dias 30/08/2023 a 31/08/2023, conforme Contrato 47/2023, vigente até 22/08/2024 \17099";"23076.088451/2023-21";"1320";"104572342";"1320";"1320";"124,74";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"124,74"
"00437311000112";"PORTENTO CONSTRUCOES LTDA";"00437311000112";"PORTENTO CONSTRUCOES LTDA";"153409152332023NP000295";"14/11/2023";"3005";"Fatura nº 3005 referente a locação de veículos nos dias 01/09/2023 a 30/09/2023, conforme Contrato 47/2023, vigente até 22/08/2024 \17099";"23076.101467/2023-20";"61050";"104603546";"61050";"61050";"5769,22";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"5.769,22"
"00437311000112";"PORTENTO CONSTRUCOES LTDA";"00437311000112";"PORTENTO CONSTRUCOES LTDA";"153409152332023NP000304";"28/11/2023";"3036";"Fatura nº 3036 referente a locação de veículos nos dias 1º/10/2023 a 31/10/2023, conforme Contrato 47/2023, vigente até 22/08/2024 \17099.";"23076.112581/2023-60";"81840";"105200527";"81840";"81840";"7733,88";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"7.733,88"
"81243735001977";"POSITIVO TECNOLOGIA S.A.";"81243735001977";"POSITIVO TECNOLOGIA S.A.";"150134152332023NP000104";"30/11/2023";"294825";"DANFE 294825 referente à aquisição de equipamentos de TIC (Notebooks), conforme carona em Pregão 08/2022, UASG 201057 \17022";"23076.083843/2023-83";"49798";"105145790";"49798";"49798";"1095,56";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"1.095,56"
"81243735001977";"POSITIVO TECNOLOGIA S.A.";"81243735001977";"POSITIVO TECNOLOGIA S.A.";"153084152332023NP000069";"30/11/2023";"294557";"DANFE 294557 referente à aquisição de equipamentos de TIC (Computador), conforme carona em Pregão 08/2022, UASG 201057 \17022";"23076.069089/2023-62";"3557";"105140272";"3557";"3557";"78,25";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"78,25"
"81243735001977";"POSITIVO TECNOLOGIA S.A.";"81243735001977";"POSITIVO TECNOLOGIA S.A.";"153088152332023NP000235";"11/12/2023";"294834";"AQUISIÇÃO DE 20 NOTEBOOK PARA O CTG - UFPE - DANFE NR. 294834 \17009";"23076.083914/2023-09";"71140";"105067242";"71140";"71140";"4161,69";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"4.161,69"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"21265217000101";"ARGOS COMBUSTIVEIS E LUBRIFICANTES LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"208,85";"2,59";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"11601184000242";"ARLINDO DA FONSECA LINS & CIA LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"595,63";"7,39";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"03701024000166";"AUTO POSTO AGUIAR JUNIOR LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"122,35";"1,52";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"00462284000138";"AUTO POSTO CARRETEIRO LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"830,89";"10,3";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"01016052000119";"BIG CAR LTDA";"153409152332023NP000305";"28/11/2023";"1902899";"NFS-e 1902899 (R$ 15.158,69 serviços e R$ 54.285,25 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de OUTUBRO/2023.VL BRUTO R$ 71.813,80 - VL DESCONTO R$ 2.369,86 - VL LIQUIDO R$ 69.443,94";"23076.110932/2023-60";"69443,94";"105238599";"69443,94";"370";"34,96";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"34,96"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"01016052000119";"BIG CAR LTDA";"153409152332023NP000305";"28/11/2023";"1902899";"NFS-e 1902899 (R$ 15.158,69 serviços e R$ 54.285,25 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de OUTUBRO/2023.VL BRUTO R$ 71.813,80 - VL DESCONTO R$ 2.369,86 - VL LIQUIDO R$ 69.443,94";"23076.110932/2023-60";"69443,94";"105241790";"69443,94";"1677";"98,1";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"98,10"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"07063185000203";"COUTINHO E COUTINHO LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"185,1";"2,3";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"12396339000308";"DISTRIBUIDORA DE VEICULOS CONFIANCA LIMITADA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"264,65";"3,28";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"36056645000193";"E DA R SOUZA COMBUSTIVEIS LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"905,38";"11,23";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"11642408000183";"GENEILDO DE SOUZA BATISTA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"451,46";"5,6";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"10996148000181";"GERALDO VIEIRA & CIA LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"771,63";"9,57";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"11694577000671";"IGUEP INCORPORADORA GUEDES PEREIRA LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"29522,34";"366,08";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"08418303000130";"IRMAOS JOTA PINTO & CIA LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"474,75";"5,89";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"08072308000316";"J A D ARAUJO & CIA LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"2132,12";"26,44";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"08072308000669";"J A D ARAUJO & CIA LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"491,31";"6,09";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"07859130000123";"JET-7 AUTO POSTO LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"447,09";"5,54";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
