"DH - Emitente Doc.Origem";;"Recolhedor Doc.";;"Documento Hábil";"DH - Dia Transação";"DH - Doc. Origem";"DH - Observação";"DH - Processo";"DH - Valor Doc.Origem";"Compromisso";"DH - Valor";"DARF - Valor Base Cálculo";"DARF - Valor Total";"DARF - Receita";;"Realizado"
"37979739000105";"MONEY TURISMO EIRELI";"28388260000103";"ZURICH AIRPORT LATIN AMERICA LTDA.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008949";"97396,66";"46,57";"3,28";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"28388260000103";"ZURICH AIRPORT LATIN AMERICA LTDA.";"153098152332023NP000039";"17/10/2023";"268797";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"40065,71";"104008949";"97396,66";"46,57";"3,28";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"28388260000103";"ZURICH AIRPORT LATIN AMERICA LTDA.";"153098152332023NP000039";"17/10/2023";"268798";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"1540,84";"104008949";"97396,66";"46,57";"3,28";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"05111625000144";"MOVENORD - MOVEIS DO NORDESTE LTDA";"05111625000144";"MOVENORD - MOVEIS DO NORDESTE LTDA";"156661152332023NP000063";"30/10/2023";"24278";"AQUISIÇÃO DE MESA ESTAÇÃO TRABALHO P/ LABORATÓRIO DE DERMATOLOGIA/CCM - EMPENHO 2023NE000044 - CNPJ 05.111.625/0001-44 (MOVENORD - MÓVEIS DO NORDESTE LTDA) - PREGÃO 32/2022 UASG 153080 - PROCESSO 23076.084632/2023-23PORTARIA DE CRÉDITO 801/2023-DORC - FONTE 1050000382/2023DANFE 24278\17009";"23076.084632/2023-23";"1071";"104431057";"1071";"1071";"62,65";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"62,65"
"59717553000617";"MULTILASER INDUSTRIAL S.A.";"59717553000617";"MULTILASER INDUSTRIAL S.A.";"153088152332023NP000183";"06/10/2023";"666993";"AQUISIÇÃO DE MONITOR COMPUTADOR P/DEPTO DE ENG MECÂNICA/CTG - EMPENHO 2023NE000098 - CNPJ 59.717.553/0006-17 (MULTILASER INDUSTRIAL S.A) - PREGÃO 08/2022 UASG 153080 - PROCESSO 23076.071735/2023-12PORTARIA 426/2023-DORC - FONTE 1000000000/2023DANFE 666993\17009";"23076.071735/2023-12";"2070";"103749418";"2070";"2070";"121,1";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"121,10"
"59717553000617";"MULTILASER INDUSTRIAL S.A.";"59717553000617";"MULTILASER INDUSTRIAL S.A.";"153088152332023NP000195";"24/10/2023";"674645";"DANFE 674645 referente à aquisição de equipamentos de TIC (monitores), conforme carona em Pregão 08/2022, UASG 201057 \17009";"23076.071620/2023-13";"2070";"104023977";"2070";"2070";"121,09";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"121,09"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34452";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"11000";"103883458";"59950";"11000";"1039,5";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.039,50"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34452";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"11000";"103883459";"59950";"13950";"1318,28";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.318,28"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34452";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"11000";"103883460";"59950";"19500";"1842,75";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.842,75"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34452";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"11000";"103883561";"59950";"15500";"1464,75";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.464,75"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34456";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"13950";"103883458";"59950";"11000";"1039,5";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.039,50"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34456";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"13950";"103883459";"59950";"13950";"1318,28";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.318,28"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34456";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"13950";"103883460";"59950";"19500";"1842,75";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.842,75"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34456";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"13950";"103883561";"59950";"15500";"1464,75";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.464,75"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34457";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"19500";"103883458";"59950";"11000";"1039,5";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.039,50"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34457";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"19500";"103883459";"59950";"13950";"1318,28";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.318,28"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34457";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"19500";"103883460";"59950";"19500";"1842,75";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.842,75"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34457";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"19500";"103883561";"59950";"15500";"1464,75";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.464,75"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34458";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"15500";"103883458";"59950";"11000";"1039,5";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.039,50"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34458";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"15500";"103883459";"59950";"13950";"1318,28";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.318,28"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34458";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"15500";"103883460";"59950";"19500";"1842,75";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.842,75"
"00758606000190";"MXM GRAFICA E EDITORA LTDA";"00758606000190";"MXM GRAFICA E EDITORA LTDA";"153093152332023NP000018";"10/10/2023";"34458";"NFS-e n. 34452, 34456, 34457 e 34458, CONTRATAÇÃO DE SERVIÇOS GRÁFICOS DE IMPRESSÃO DE LIVROS - CARONA 292/2023 ADESÃO À ARP DO PREGÃO 48/2022 - UASG 344002 - PC 951/2023 - DORC \17099";"23076.047882/2023-60";"15500";"103883561";"59950";"15500";"1464,75";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"1.464,75"
"18301321000191";"NEX LOCACOES E SERVICOS SOCIEDADE UNIPESSOAL LTDA";"18301321000191";"NEX LOCACOES E SERVICOS SOCIEDADE UNIPESSOAL LTDA";"153095152332023NP000377";"18/10/2023";"155";"NFS-e 155 prestação de serviços de controle de almoxarifado e apoio à administração de materiais para o almoxarifado (Supervisor e Almoxarife) da Superintendência de Infraestrutura da Universidade Federal de Pernambuco,Campus Recife, no mês de SETEMBRO/2023, conforme Contrato 43/2023, vigente até 19/07/2024.";"23076.098390/2023-67";"9029,95";"103966048";"9029,95";"9029,95";"853,33";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"853,33"
"18301321000191";"NEX LOCACOES E SERVICOS SOCIEDADE UNIPESSOAL LTDA";"18301321000191";"NEX LOCACOES E SERVICOS SOCIEDADE UNIPESSOAL LTDA";"153409152332023NP000287";"31/10/2023";"160";"NFSe 160 referente à prestação de serviços de copeiragem (03 copeiros) para o Gabinete do Reitor (UFPE), realizados no mês de AGOSTO/2023, conforme Contrato 34/2023. \17033.";"23076.088387/2023-03";"9006,63";"104388213";"9006,63";"9006,63";"851,13";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"851,13"
"04539534000141";"ORIONSISTEM EQUIPAMENTOS INDUSTRIAIS LTDA";"04539534000141";"ORIONSISTEM EQUIPAMENTOS INDUSTRIAIS LTDA";"153409152332023NP000260";"23/10/2023";"8819";"NFS-e nº 8819, referente à prestação de serviços de apoio operacional (auxiliar de carga e descarga) a fim de atender às demandas da UFPE,  no mês de SETEMBRO/2023, conforme Contrato 20/2023, vigente até  31/03/2024. \17033.";"23076.102448/2023-14";"23161,22";"104092400";"23161,22";"23161,22";"2188,74";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"2.188,74"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"09543430000124";"ANA C DE ARAUJO ANDRADA COMBUSTIVEIS";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"461,13";"5,72";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"12821153000189";"ASSIS COMERCIO DE COMBUSTIVEIS LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"467,53";"5,8";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"02357386000119";"AUTO  POSTO FALCAO LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"349,89";"4,34";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"31113860000165";"AUTO POSTO BARRETO I LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"916,27";"11,36";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"00462284000138";"AUTO POSTO CARRETEIRO LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"959,14";"11,89";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"24296959000184";"AUTO POSTO KELLY BEZERRA III LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"553,12";"6,86";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"01016052000119";"BIG CAR LTDA";"153409152332023NP000255";"23/10/2023";"1854141";"NFS-e 1854141  (17.225,18 serviços e 31.982,91 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de SETEMBRO/2023.";"23076.099757/2023-18";"49208,09";"103962570";"49208,09";"3300";"193,05";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"193,05"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"01016052000119";"BIG CAR LTDA";"153409152332023NP000255";"23/10/2023";"1854141";"NFS-e 1854141  (17.225,18 serviços e 31.982,91 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de SETEMBRO/2023.";"23076.099757/2023-18";"49208,09";"103962667";"49208,09";"200";"18,9";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"18,90"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"07543171000106";"COMERCIAL DE COMBUSTIVEIS MEDEIROS E MEDEIROS EIRELI";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"266,91";"3,31";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"14254456000192";"F D COMERCIAL DE PETROLEO LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"400,35";"4,96";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"08350555000507";"FRANCISCO ASSIS NETO POSTO IGUANA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"1338,52";"16,6";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"10322496000173";"FRANCISCO EXPEDITO DA PAZ NOGUEIRA FILHO";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"301,44";"3,74";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"10996148000181";"GERALDO VIEIRA & CIA LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"3224,92";"39,99";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"27640858000177";"GIOVANA COMERCIO DE COMBUSTIVEIS LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"475,32";"5,88";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"11694577000671";"IGUEP INCORPORADORA GUEDES PEREIRA LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"28942,78";"358,89";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"08072308000316";"J A D ARAUJO & CIA LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"5870,74";"72,8";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"08072308000669";"J A D ARAUJO & CIA LTDA";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"3663,38";"45,43";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"01437983000271";"JHM COMERCIAL PECAS LTDA";"153409152332023NP000255";"23/10/2023";"1854141";"NFS-e 1854141  (17.225,18 serviços e 31.982,91 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de SETEMBRO/2023.";"23076.099757/2023-18";"49208,09";"103962569";"49208,09";"990";"57,92";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"57,92"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"01437983000271";"JHM COMERCIAL PECAS LTDA";"153409152332023NP000255";"23/10/2023";"1854141";"NFS-e 1854141  (17.225,18 serviços e 31.982,91 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de SETEMBRO/2023.";"23076.099757/2023-18";"49208,09";"103962665";"49208,09";"60";"5,67";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"5,67"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"23669246000156";"JL COMERCIO, REPRESENTACOES E SERVICOS EIRELI";"153409152332023NP000255";"23/10/2023";"1854141";"NFS-e 1854141  (17.225,18 serviços e 31.982,91 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de SETEMBRO/2023.";"23076.099757/2023-18";"49208,09";"103962568";"49208,09";"100";"5,85";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"5,85"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"23669246000156";"JL COMERCIO, REPRESENTACOES E SERVICOS EIRELI";"153409152332023NP000255";"23/10/2023";"1854141";"NFS-e 1854141  (17.225,18 serviços e 31.982,91 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de SETEMBRO/2023.";"23076.099757/2023-18";"49208,09";"103962640";"49208,09";"100";"9,45";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"9,45"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"23669246000156";"JL COMERCIO, REPRESENTACOES E SERVICOS EIRELI";"153409152332023NP000255";"23/10/2023";"1854141";"NFS-e 1854141  (17.225,18 serviços e 31.982,91 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de SETEMBRO/2023.";"23076.099757/2023-18";"49208,09";"103962643";"49208,09";"60";"5,67";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"5,67"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"22022155000161";"JOAO BATISTA DE ANDRADE DAS CHAGAS LAVA JATO";"153409152332023NP000255";"23/10/2023";"1854141";"NFS-e 1854141  (17.225,18 serviços e 31.982,91 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de SETEMBRO/2023.";"23076.099757/2023-18";"49208,09";"103962655";"49208,09";"420";"39,69";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"39,69"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"08886885000180";"M A J H COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLE";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"408,64";"5,07";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"36081955000168";"M R R CECILIO MACHADO EIRELI";"153409152332023NP000254";"23/10/2023";"1854142";"NFS-e nº 1854142 - ref. consumo de combustíveis dos veículos da UFPE no mês de setembro de 2023. Contrato nº 31/2023.";"23076.099757/2023-18";"84140,86";"103956453";"84140,86";"437";"5,42";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.078,95"
